GeneID baseMean log2FoldChange lfcSE pvalue padj HGNC
13804 ENSG00000251081 8.87954754945797 2.50073747359178 0.829526362705886 3.27480304324747e-05 0.000200979654048685 AC104663.1
13813 ENSG00000138795 26.608704962301 2.59684171144132 0.449928958787931 2.27578313733423e-10 5.48918144727273e-09 LEF1
13847 ENSG00000207260 20.9797125766252 -2.02134645280225 0.476738573386869 7.02323136190386e-07 6.80395819793155e-06 RNU6-35P
13905 ENSG00000251126 1.90904059748571 2.61428676565364 1.03351192995044 9.71977442891412e-05 0.000513687871723691 AC017007.5
13996 ENSG00000050730 8.06380975974195 3.43469454475479 0.880013893489225 5.35206784639535e-07 5.35097409956025e-06 TNIP3
14016 ENSG00000227145 1.29344448386258 1.69928149066968 0.957169980749939 0.00221388427907188 0.00773739244289509 IL21-AS1
14020 ENSG00000138685 313.900602707211 1.64567364774237 0.394640248042234 1.12252965380132e-06 1.03683874945513e-05 FGF2
14038 ENSG00000151458 263.484693867277 1.59646259958753 0.257941032595644 2.37730680046723e-11 7.32250407354829e-10 ANKRD50
14050 ENSG00000248491 1.83763498499234 2.70234617904987 1.00001116442361 5.64046969290353e-05 0.000320810593616528 AC093772.1
14067 ENSG00000251432 26.4846120781474 1.51561258460333 0.373611064042502 2.0318583318271e-06 1.74368823500154e-05 LINC02615
14109 ENSG00000138650 10.4542542771178 2.15394526691565 0.821946430607925 0.000154745692318007 0.000766909514148702 PCDH10
14135 ENSG00000248869 6.77647040115853 2.13225275616648 0.610763208173578 1.1431505343147e-05 7.94790165425715e-05 LINC02511
14228 ENSG00000245112 4.0878649714514 1.67724756350088 0.65139664513269 0.000342104091047909 0.00153831548538914 SMARCA5-AS1
14255 ENSG00000251333 1.38222792809896 2.30436528783533 0.875891718978928 0.000121145443069309 0.000621587718205994 RTN3P1
14289 ENSG00000280219 14.6159392944587 2.24854613049148 0.526662985121942 5.37731445712908e-07 5.36890097192404e-06 AC093908.1
14331 ENSG00000270681 36.6141245372 -2.05159643485965 0.310646503971163 1.89763816961066e-12 7.82349309420663e-11 AC095055.1
14341 ENSG00000251455 8.94311500281367 -1.978156514168 0.429204444622351 1.39562124439333e-07 1.62374419373452e-06 AC092611.1
14348 ENSG00000245954 3.57863857027102 2.41146530411231 0.844686972915188 5.77447580548403e-05 0.000327290910975436 LINC02273
14363 ENSG00000169989 22.5176294391883 3.24801564598641 0.616319941996542 1.34336173992608e-09 2.64296518188941e-08 TIGD4
14376 ENSG00000250771 2.38365993321324 1.53265483215494 0.843782556890083 0.0028463094899081 0.00955846799757034 AC106865.1
14381 ENSG00000145423 944.629132556018 2.93692887693298 0.619247431670532 2.95700337785279e-08 4.06938008220773e-07 SFRP2
14394 ENSG00000121207 2.77563780197344 1.72107208167265 0.907943577595352 0.00168923437152 0.00615666572406232 LRAT
14425 ENSG00000151790 37.80217423368 4.37475073588734 0.621232053118482 8.9874979515697e-15 6.57902780225379e-13 TDO2
14441 ENSG00000120251 5.45810506216876 -2.40202668720754 0.55887732100346 4.15756669004307e-07 4.29118187832363e-06 GRIA2
14452 ENSG00000164125 791.558228169194 1.69485284342351 0.363787218998678 1.17092195516043e-07 1.39161284494307e-06 GASK1B
14493 ENSG00000164128 240.52273879833 3.11585333404716 0.550553577458059 1.9070462169406e-10 4.71611509240944e-09 NPY1R
14494 ENSG00000164129 15.663649558742 3.52755328055343 0.72245913492215 6.85897840534451e-09 1.12166268585227e-07 NPY5R
14498 ENSG00000145416 97.9214931168648 2.93889727212817 0.370541667923828 4.28245381728599e-17 6.1022888035249e-15 MARCHF1
14518 ENSG00000183439 2.94329983178116 2.18270962807691 0.891040054526619 0.000227441760415906 0.00107388216748408 TRIM61
14554 ENSG00000137628 255.133584534884 1.61844399317452 0.233465584032556 1.65378778102733e-13 8.73116664105688e-12 DDX60
14607 ENSG00000164106 18.6902613961193 4.12159832355186 0.745942066157563 1.43073601363578e-10 3.65834712058054e-09 SCRG1
14638 ENSG00000150625 27.323950298377 1.91323924665448 0.598346345355929 3.80284549972961e-05 0.000227488744241009 GPM6A
14655 ENSG00000109674 2.24511169625353 1.77871732009801 0.872092917195924 0.00112640315021349 0.00434772361227702 NEIL3
14679 ENSG00000177822 31.9811297845159 1.6469126770794 0.48832026688529 2.68771957114181e-05 0.000168651817638514 TENM3-AS1
14711 ENSG00000283383 3.81567078876586 2.53902446529927 0.687064413695066 3.58979670802032e-06 2.86578440487431e-05 AC108477.1
14734 ENSG00000251139 12.1033787740777 -2.95920436488415 0.923870547441099 1.01395799191414e-05 7.14786813031882e-05 AC084871.1
14764 ENSG00000164342 128.417343257442 2.28893551336503 0.213028266876361 3.97864000738004e-28 1.2976555419626e-24 TLR3
14778 ENSG00000083857 582.462389200877 2.33849367247664 0.378709963035584 2.73418373054603e-11 8.32564618531621e-10 FAT1
14779 ENSG00000250829 1.47066658640076 1.64426702880419 0.954596228904344 0.00271586680480302 0.00918556909646134 AC108865.1
14853 ENSG00000248925 2.79466671667164 2.58697731648336 0.803457382318293 1.59712057906608e-05 0.000106883835996445 AC021087.1
14879 ENSG00000215246 1.4011613409779 1.99441009743174 0.942969749985766 0.000658574373674296 0.00272739731445193 AC116351.1
14909 ENSG00000113430 22.2004809626461 -1.61115027055546 0.546556301346618 0.000119957229774326 0.000616639396763961 IRX4
14947 ENSG00000145536 28.5651349892871 3.14343713864607 0.476251103077571 5.2619697974731e-13 2.49531278570316e-11 ADAMTS16
14986 ENSG00000215217 1.97009528653896 1.75297635048855 0.820957022534961 0.000950272275079118 0.00375630115306658 C5orf49
15082 ENSG00000039139 9.24066043017145 1.95798879038388 0.489449330345052 1.95107496159902e-06 1.68149895545442e-05 DNAH5
15085 ENSG00000145569 92.871828215876 2.91217429119099 0.355471466169644 5.38327686277364e-18 9.93840937294701e-16 OTULINL
15086 ENSG00000248791 2.27501409656684 2.50749331718188 0.910158469295383 6.56221915537644e-05 0.000365378188708119 AC010627.1
15121 ENSG00000176788 206.17771546635 1.68110939178178 0.435371962114032 4.01653090950869e-06 3.16598411164656e-05 BASP1
15278 ENSG00000133401 530.565563595877 1.50938933635426 0.470508304057339 5.65926818031389e-05 0.000321692792728377 PDZD2
15328 ENSG00000082196 136.666601422054 1.97549031253193 0.225440024071192 1.05071988674966e-19 3.21279495371349e-17 C1QTNF3
15352 ENSG00000168685 121.120194502608 2.69558707141917 0.38732198879624 1.00659764714496e-13 5.61998628297339e-12 IL7R
15366 ENSG00000164188 19.7466414460989 2.9360937345798 0.547266306336902 1.29918731892744e-09 2.56292638170672e-08 RANBP3L
15376 ENSG00000249850 3.97178553644563 2.28338071475247 0.926085613176012 0.000187557455343567 0.00090850850563615 KRT18P31
15390 ENSG00000248587 80.3594732226809 -3.26924888632902 0.340180840510954 7.63898832726714e-24 7.00733947995624e-21 GDNF-AS1
15391 ENSG00000168621 797.150691303667 -3.13986296088837 0.515320226252813 1.39047468614191e-11 4.56554742024716e-10 GDNF
15415 ENSG00000082074 604.006777639889 2.60473835013226 0.429610597334384 4.03785236861152e-11 1.17820197244754e-09 FYB1
15442 ENSG00000039537 165.190058204868 2.34815738317287 0.642421643577676 5.17213303336958e-06 3.96611267140885e-05 C6
15445 ENSG00000083720 1580.49245068576 1.54918428714494 0.28344284521797 1.82130661213898e-09 3.44475736422214e-08 OXCT1
15446 ENSG00000248668 12.5420862428446 1.8152767348914 0.421984486945467 5.83836253643659e-07 5.77812858713957e-06 OXCT1-AS1
15497 ENSG00000070193 24.44952206742 2.63358447561813 0.538911866760579 2.29289379956154e-08 3.24364359481105e-07 FGF10
15498 ENSG00000248464 1.75969605015343 2.92350197734826 1.00674083591045 2.45584188361871e-05 0.000155833944340129 FGF10-AS1
15511 ENSG00000170571 311.293232426941 2.80281698403688 0.39416544138031 2.84769803692045e-14 1.86587786106614e-12 EMB
15515 ENSG00000151883 176.782878469666 2.04691917248753 0.338068457908436 6.19558230773406e-11 1.73701168157809e-09 PARP8
15572 ENSG00000113088 107.10448231058 4.52108967543257 0.55976118093036 3.48368322382353e-18 6.77218790411364e-16 GZMK
15577 ENSG00000145649 182.134282119819 3.16423233335313 0.490629370692212 1.38226290215375e-12 5.92334966858702e-11 GZMA
15579 ENSG00000164294 215.706657826071 1.56674350596885 0.341300604217027 1.72217436678489e-07 1.95561726741213e-06 GPX8
15634 ENSG00000250961 4.28161140955062 2.1582499447671 0.934229349264482 0.000327264128168772 0.00148080773735409 AC025470.2
15637 ENSG00000249436 2.02127859913086 1.88624525533049 1.25972494582777 0.0021490946577191 0.00754960801611854 AC008780.1
15643 ENSG00000175857 10.558199910678 2.63731626713291 0.499050953708283 3.11261552359826e-09 5.51737415940237e-08 GAPT
15658 ENSG00000213896 3.92308268716195 1.58897738445837 0.661897417651979 0.000634284141215216 0.00264358606861159 AC109486.1
15659 ENSG00000214244 2.20546860320737 2.38113063206643 0.998894787904002 0.000194397713297542 0.000935927583423985 SETP21
15667 ENSG00000164181 72.3977391003638 2.06572026976416 0.519552227474604 2.01421276493465e-06 1.73083142569941e-05 ELOVL7
15704 ENSG00000186479 14.549459935994 2.19338059045687 0.645543466443213 1.47296906539903e-05 9.94194848142632e-05 RGS7BP
15741 ENSG00000134061 27.2157748056005 3.08857843187862 0.453456851657329 1.37954553477846e-13 7.4303081886031e-12 CD180
15744 ENSG00000250978 565.916123010239 -2.18386078386943 0.711463593884502 4.21359640663971e-05 0.000248865007888334 AC079467.1
15912 ENSG00000189045 6.59277367087871 1.55199994106962 0.617968179162827 0.000493123834373972 0.0021209021295551 ANKDD1B
15931 ENSG00000145703 172.041802862789 2.72705614167772 0.326510472109403 2.05681838713855e-18 4.40699612672008e-16 IQGAP2
15934 ENSG00000164220 11.4258563898723 4.5380417442953 0.933226389644713 3.4582403142306e-09 6.07136281004336e-08 F2RL2
15943 ENSG00000145708 28.3281709485372 1.8068985207164 0.576877714000381 5.25709095682776e-05 0.000301517483287851 CRHBP
15952 ENSG00000113231 49.8584977619315 3.50293585946982 0.74392663899218 1.63027528219893e-08 2.41327219342947e-07 PDE8B
15995 ENSG00000113296 8640.32076468405 2.10804514898296 0.394256416091147 3.47682807768685e-09 6.10034736356365e-08 THBS4
16058 ENSG00000152422 145.619811817155 1.77231881353249 0.335654254761989 4.92509253208359e-09 8.30868771188401e-08 XRCC4
16062 ENSG00000038427 1025.41898617787 1.52547889067874 0.35807340947332 8.225922002617e-07 7.8244884790933e-06 VCAN
16070 ENSG00000164176 167.696849170133 2.85299833947425 0.525630646459759 1.05623050845186e-09 2.13918545814802e-08 EDIL3
16142 ENSG00000248323 388.994642091356 -2.38658161231235 0.41062002535094 2.28710051700004e-10 5.5119498009868e-09 LUCAT1
16147 ENSG00000234292 3.44045845632196 -2.41799438216403 0.735966913457011 1.6262232754744e-05 0.000108614694034757 AC123595.1
16166 ENSG00000237187 26.7145656708337 1.87337435188649 0.467648518728566 1.99544449117698e-06 1.71570818963119e-05 NR2F1-AS1
16167 ENSG00000175745 52.6381536535334 2.50213678201273 0.55993838823164 1.81032668804017e-07 2.0454322402129e-06 NR2F1
16197 ENSG00000173221 2484.79494904383 -1.98018026578407 0.287162827664921 2.57061194512315e-13 1.28548114202973e-11 GLRX
16198 ENSG00000251348 5.61288590017716 1.85934662722646 0.966012196899004 0.00123213545275675 0.0047038761971936 HSPD1P11
16201 ENSG00000272021 18.3567653286914 -4.27224963907393 0.526440279573874 2.50700717749409e-18 5.11046449223344e-16 AC008592.5
16202 ENSG00000236882 107.785327457774 -3.72291221530351 0.539971373121953 3.27928722660826e-14 2.09261298369258e-12 LINC01554
16203 ENSG00000250362 1.38670384494006 -2.0792104355141 1.10724482747212 0.000887823312570096 0.00353851534517075 AC008592.1
16250 ENSG00000246763 32.7250361331495 -2.25296527147925 0.391626916120619 3.5251589857511e-10 8.00909573279704e-09 RGMB-AS1
16286 ENSG00000113532 115.7883196749 1.93223197291391 0.347133169125609 1.05017410676503e-09 2.13039465998484e-08 ST8SIA4
16293 ENSG00000173930 8.40388609200188 2.23289995106657 0.523666649050928 5.56836345980255e-07 5.53705084685109e-06 SLCO4C1
16324 ENSG00000251027 9.28683150111199 -1.59097693856796 0.627912884649446 0.000436138467196018 0.00190172438592869 LINC01950
16367 ENSG00000152495 31.0891662181381 3.41524196430096 0.485093652630237 1.6268097446322e-14 1.12892135328448e-12 CAMK4
16372 ENSG00000249619 1.96810532227386 2.38798551925218 1.00255370025203 0.000193097252209644 0.000931040857648141 HMGN1P13
16374 ENSG00000134986 1538.57015334227 2.61082365722087 0.26151984672149 7.35644315880193e-25 8.99754302014467e-22 NREP
16409 ENSG00000152503 14.0749259875069 2.09443051449936 0.448545587752709 1.01573110894712e-07 1.22698645975447e-06 TRIM36
16431 ENSG00000129596 339.700784959791 2.13509237745849 0.453882293264827 8.49775781921908e-08 1.05250288196353e-06 CDO1
16434 ENSG00000172901 138.402245947649 1.79058995679329 0.494127436294515 9.40595371934808e-06 6.70802637215121e-05 LVRN
16477 ENSG00000145779 217.244575386053 2.6239293563865 0.3496360536541 2.1494639563687e-15 1.91198075682566e-13 TNFAIP8
16488 ENSG00000261036 8.762398061135 1.96967920335425 0.750312694237941 0.000198235156463503 0.000951783451764928 AC113418.1
16509 ENSG00000064692 73.3238570328029 1.72946357940049 0.482890807218244 1.15574282754812e-05 8.02611552142692e-05 SNCAIP
16522 ENSG00000223652 1.83072423092555 2.70412658023869 0.93341554934547 3.41005597781737e-05 0.000207673824010064 AC106786.1
16542 ENSG00000260192 6.41933446542558 2.92830983601585 0.91599267188249 1.07670853471431e-05 7.53413643099022e-05 LINC02240
16581 ENSG00000205279 135.800675601605 2.23481851284611 0.582411462112815 3.00005858083988e-06 2.44614208563093e-05 CTXN3
16635 ENSG00000131435 280.729109624835 1.62257913830033 0.362107127517382 2.79851750073202e-07 3.01459386115551e-06 PDLIM4
16653 ENSG00000205089 1.86188129155838 2.16697533084468 0.955733641385778 0.000355078544829419 0.00159032279599066 CCNI2
16655 ENSG00000198944 2.63234962197202 2.06825007493868 0.99104673091679 0.00061443997289537 0.00256854494841806 SOWAHA
16689 ENSG00000081059 78.7748635396507 1.92936100186589 0.32827288347418 1.75024116862485e-10 4.37619925586147e-09 TCF7
16700 ENSG00000248559 21.6703486797259 -2.53733423435056 0.484983042603255 4.65340269505958e-09 7.90486011057748e-08 AC109454.2
16741 ENSG00000255833 12.070989631812 5.29083756826266 0.887769573951626 7.84441668624477e-12 2.75766475937759e-10 TIFAB
16765 ENSG00000271824 31.5471585038218 1.7151213540087 0.838516438637536 0.00124421477736271 0.00474320526944222 SMIM32
16781 ENSG00000226306 1437.14275824571 3.55414206315275 0.494465304229857 4.70795582714094e-15 3.77588347950533e-13 NPY6R
16796 ENSG00000146013 6.04393194744317 1.93485522655421 0.683961966712169 0.000116821445823274 0.000602985180358079 GFRA3
16804 ENSG00000120738 7036.74696577841 -2.72173043368531 0.513667936057455 2.56861330593215e-09 4.66867337351903e-08 EGR1
16831 ENSG00000170476 137.255104315226 4.43022420337381 0.61840179749735 3.74817252441987e-15 3.09926355723439e-13 MZB1
16853 ENSG00000146005 35.0436720087761 -2.47659912707545 0.429607601896157 2.74606030616059e-10 6.45896267844857e-09 PSD2
16882 ENSG00000170458 659.021053290325 1.75410672061553 0.354955788039763 2.87520199232138e-08 3.96533040016082e-07 CD14
16952 ENSG00000272070 47.1514763939024 -1.56784306923698 0.27648404259435 5.58468268032441e-10 1.21792552301815e-08 AC005618.1
16953 ENSG00000204956 43.7889088025779 -1.74704861139345 0.281479922589642 2.19021243449766e-11 6.83225247632776e-10 PCDHGA1
16976 ENSG00000273557 6.32295524073991 -1.5221869267184 0.513586536556782 0.000127920274731479 0.000650857385271878 AC008781.3
16980 ENSG00000240764 27.275664520328 -1.50209638543876 0.282182325751861 4.13825893968408e-09 7.12878244809194e-08 PCDHGC5
17006 ENSG00000113578 134.093756369161 1.64904371928721 0.348973730483215 8.6102283052655e-08 1.06508487851986e-06 FGF1
17026 ENSG00000183775 5.12677043432297 1.5394723598939 0.586976777315986 0.000363476529064412 0.00162174951119574 KCTD16
17058 ENSG00000156475 51.2535543233063 1.68454203887544 0.456297795584574 7.85269654881368e-06 5.71838388722096e-05 PPP2R2B
17068 ENSG00000176049 12.8455314272637 3.05825028407631 0.675401054102695 6.62998534131885e-08 8.40313427068538e-07 JAKMIP2
17107 ENSG00000127743 30.1845287371939 3.42467087266699 0.593299710762676 6.33740828657234e-11 1.76665035939264e-09 IL17B
17108 ENSG00000253865 6.18369837246172 3.24104971767881 0.739753602596826 9.86177083291572e-08 1.19620835136119e-06 AC131025.1
17112 ENSG00000276365 20.0967874400161 1.57211595823815 0.653788949723017 0.000644304361273556 0.00267622898271176 MIR145
17130 ENSG00000182578 548.016769726835 2.4393275955153 0.338628507055005 2.56551771738069e-14 1.68852482233167e-12 CSF1R
17139 ENSG00000019582 18930.8990104018 2.56297548851654 0.2809923393381 3.1810923430084e-21 1.33396835195241e-18 CD74
17161 ENSG00000196743 617.778663986567 1.58522767862792 0.160461248663054 2.09834964288603e-24 2.28129464508432e-21 GM2A
17170 ENSG00000086570 22.5050210644042 1.72475952382564 0.661285143859204 0.000291036793347055 0.00133590211601399 FAT2
17232 ENSG00000135077 104.68151322652 1.5106293065658 0.313203286016602 5.72210153358618e-08 7.35405290791982e-07 HAVCR2
17235 ENSG00000113263 91.6144217161447 3.08331428528571 0.449569538126112 1.00405768595794e-13 5.61998628297339e-12 ITK
17240 ENSG00000285868 7.85990743752787 2.31567184279042 0.766162558225775 4.1020591441297e-05 0.000243305403347713 AC008676.3
17269 ENSG00000276778 2.7451382426439 3.27428458868284 0.993581050239687 5.07815521797691e-06 3.90016138850063e-05 LINC02227
17277 ENSG00000279204 70.4821115860638 1.65464230082882 0.48266229508067 2.179609463315e-05 0.00014015390183165 AC134043.2
17283 ENSG00000249738 1.51838075533356 2.18320394159728 0.901507074070008 0.00024293656184326 0.00113807210921594 AC008691.1
17284 ENSG00000113302 1.94948477617933 2.63769774670911 1.22707769647564 0.00020420152515284 0.000976083955273812 IL12B
17301 ENSG00000145861 78.7008789361862 1.93949626613757 0.268139963598536 2.28581136828297e-14 1.52494788419496e-12 C1QTNF2
17305 ENSG00000253522 8.94699460759107 1.83756788056711 0.687740576597907 0.000208324746355003 0.000993527961739199 MIR3142HG
17364 ENSG00000113645 5.42733306525178 4.11967808685525 0.9163197189863 2.43349400536031e-08 3.41947262007403e-07 WWC1
17366 ENSG00000188573 11.097049025241 2.01150045469919 0.843311590512549 0.000345775605951073 0.00155339717433238 FBLL1
17373 ENSG00000184347 895.397725965653 1.76961337138953 0.451148502403506 2.9641608462455e-06 2.42097878354731e-05 SLIT3
17383 ENSG00000134516 186.183977264433 2.83335768819136 0.402969216077326 4.74614001175425e-14 2.92071685335502e-12 DOCK2
17391 ENSG00000043462 286.211284682787 2.32994233190151 0.366510336393486 8.8125611426131e-12 3.03263680867837e-10 LCP2
17395 ENSG00000145936 68.9734730246834 1.92468893825708 0.552904260622798 1.42711415095434e-05 9.66801495202256e-05 KCNMB1
17432 ENSG00000213386 5.9843143127545 -2.52788721638839 0.598347656694995 4.89442427206364e-07 4.95892146488506e-06 AC022217.1
17439 ENSG00000204758 27.418699699386 2.485239455821 0.45597666076171 1.56067855407944e-09 3.00999725863653e-08 AC008429.1
17466 ENSG00000253686 12.758795379584 3.18775644608142 0.991076641003217 7.18820658695354e-06 5.29359297926328e-05 LINC01484
17467 ENSG00000254211 18.3589574496573 2.74139635407406 0.58800806464775 5.66672244078348e-08 7.28926251212788e-07 LINC01485
17617 ENSG00000087116 413.720073832634 1.64344744025865 0.453975535876659 1.07161189313486e-05 7.50383957802495e-05 ADAMTS2
17628 ENSG00000244945 151.068252411807 -2.24678082547406 0.289095565576152 4.15901942816296e-16 4.4394129561562e-14 AC136604.2
17643 ENSG00000222448 2.24521191659512 -3.34839894796417 0.855766611096004 5.72056779961832e-07 5.6711093275919e-06 RN7SKP150
17655 ENSG00000146090 3.33639744088868 2.0543486286745 0.736015837437746 0.000111754628807862 0.000580096441030233 RASGEF1C
17677 ENSG00000113303 24.200911293842 -2.53216156910744 0.623952588869413 9.44945420239978e-07 8.84500250820291e-06 BTNL8
17683 ENSG00000168903 7.68030244132565 -2.1224245950713 1.27248247507861 0.00109014013236708 0.00422665083152863 BTNL3
17695 ENSG00000250900 10.4711085278158 -1.75490399026507 0.313013450696602 8.05884139183517e-10 1.68369558872548e-08 AC008443.6
17723 ENSG00000137265 46.5550216219346 2.49186415036262 0.467422793818613 2.92416743314622e-09 5.23709645104174e-08 IRF4
17728 ENSG00000272463 20.5164678452141 1.65275864554864 0.38142021495148 5.42558751685486e-07 5.40790139116324e-06 AL357054.4
17823 ENSG00000219607 60.1424758685048 1.73464443466691 0.238380905897002 1.4491836976985e-14 1.01525866974324e-12 PPP1R3G
17837 ENSG00000124491 1240.18756079415 2.04850571957753 0.458435275212128 2.57494106277346e-07 2.79633074201451e-06 F13A1
17844 ENSG00000112799 35.8844565264859 3.14334290484376 0.483574733251735 1.02456169566291e-12 4.54992193865189e-11 LY86
17936 ENSG00000234427 1.67484758026009 2.28187491622256 1.08839976156833 0.000415846147170535 0.00182380812849901 AL022724.1
17973 ENSG00000234261 1.99104918655869 2.57918912379092 1.11415559649749 0.000164029554803122 0.000807195901373153 AL138720.1
18033 ENSG00000172201 340.849074720439 1.60906815168626 0.491122177374302 3.946388915962e-05 0.000234973514293539 ID4
18055 ENSG00000260455 2.4034620014867 1.55370873106901 0.671395369710905 0.000846933332083807 0.00339722342579777 NBAT1
18057 ENSG00000172179 3.54096442114081 -1.7180361044237 0.816715212749796 0.00108528425313086 0.00421274520801107 PRL
18092 ENSG00000220517 2.73487811217311 1.82788968207842 0.820643738434704 0.000675976342834915 0.00278923384419119 ASS1P1
18098 ENSG00000219682 1.26498601417934 1.79542816818373 0.942424616149167 0.00144184672627351 0.00539158838255193 AL133268.1
18138 ENSG00000168298 31.5220488144976 2.99672247512427 0.740957405392555 5.4320002278929e-07 5.41245535266694e-06 HIST1H1E
18150 ENSG00000276966 1.94621779091154 2.45285720087258 1.05081012347585 0.000193168542213302 0.000931078717262605 HIST1H4E
18151 ENSG00000273802 4.60703432360225 1.50933291556443 0.610933491680222 0.000592399571487932 0.0024888073595902 HIST1H2BG
18156 ENSG00000124575 3.23031765337355 3.80493402826465 0.977893622830949 3.72701452704109e-07 3.88780328453319e-06 HIST1H1D
18166 ENSG00000186470 1946.54054732676 2.49343578678466 0.293176389088619 8.33992463297428e-19 1.91462047313497e-16 BTN3A2
18167 ENSG00000124508 183.510294793218 1.82060515899305 0.255837339783644 4.93122853476233e-14 3.02194744069757e-12 BTN2A2
18168 ENSG00000026950 948.031756906169 2.21853600831165 0.264680195934672 2.97794632463931e-18 5.86675412170888e-16 BTN3A1
18170 ENSG00000111801 614.561690070494 2.32364958193019 0.253845264776646 3.15241502645941e-21 1.33396835195241e-18 BTN3A3
18194 ENSG00000196787 4.93813763859376 1.55719799968481 0.445490957699722 1.87362969781202e-05 0.00012279197622142 HIST1H2AG
18200 ENSG00000112812 3.50481009727529 1.80062509170164 0.866826255123747 0.00099830892073102 0.00391612455688071 PRSS16
18232 ENSG00000184357 1.28545400466346 1.82509075715308 1.13526631663785 0.00220829825146276 0.00772338697407815 HIST1H1B
18260 ENSG00000216901 18.0080337894796 -1.67515810288769 0.539867255705571 6.67101011180595e-05 0.000370592034106646 ZNF603P
18265 ENSG00000189134 173.245913873294 -1.68539644793593 0.281931292280149 8.88083954342371e-11 2.37854164194945e-09 NKAPL
18330 ENSG00000213900 0.952414760774703 1.78007919101468 0.924098599427046 0.00142297357119293 0.00532780181234659 RPS17P1
18331 ENSG00000229274 2.75082389716514 1.63007722729597 0.737826275684482 0.000977706850794491 0.00384919620416061 AL662860.1
18334 ENSG00000237988 1.69830590516429 2.16498076694723 1.03246204660727 0.000509118737864759 0.00218138540815678 OR2I1P
18335 ENSG00000213886 4.02825191802444 4.20087586606067 1.01722885587116 1.03577382456168e-07 1.24914153024583e-06 UBD
18346 ENSG00000204642 2028.80946445323 2.25277916393181 0.289592064372205 3.91677456537309e-16 4.24254614730486e-14 HLA-F
18354 ENSG00000272236 0.836464440706933 1.6038192807033 0.900241275693762 0.00264637575245801 0.00900833634790747 AL645939.4
18362 ENSG00000204632 67.5176222938263 2.99028726173005 0.699397355465904 2.16123535862608e-07 2.38948786128474e-06 HLA-G
18366 ENSG00000230521 7.46064640523294 1.56254262143318 0.418351691395723 7.36083138909862e-06 5.40002156566338e-05 AL645929.1
18374 ENSG00000206503 23110.6262167829 1.82249798252775 0.255587625217505 4.45273465046666e-14 2.75169627220628e-12 HLA-A
18375 ENSG00000227766 22.7764930671803 2.47006838649218 0.530712968771597 8.23596503571197e-08 1.02309994777101e-06 AL671277.1
18439 ENSG00000214894 3.74468485827383 2.3605662172313 0.768651596809985 3.35569249501157e-05 0.000204915742663968 LINC00243
18470 ENSG00000204525 16035.0325516833 2.12122826415331 0.279087987959444 1.58338182920581e-15 1.44343447871141e-13 HLA-C
18471 ENSG00000234745 24471.6621597841 2.39585002622365 0.248029696998726 2.4754715234459e-23 1.86320489998028e-20 HLA-B
18478 ENSG00000271581 14.1066929015243 2.11054273701193 0.465323439562709 1.85561241889349e-07 2.08616035787819e-06 AL671883.2
18487 ENSG00000206337 878.378007021614 3.18561972903917 0.333871782734661 1.73253759897337e-23 1.33833970211222e-20 HCP5
18491 ENSG00000204516 42.9880205426456 1.61439960482827 0.359757017330613 2.72624467822174e-07 2.94959245176933e-06 MICB
18505 ENSG00000232810 22.8249101508563 2.25849095865897 0.546827712713025 9.43290616560448e-07 8.83232942855355e-06 TNF
18506 ENSG00000227507 91.0862515171899 2.21480921195239 0.446137186986116 2.35776276977293e-08 3.32100615853717e-07 LTB
18507 ENSG00000204482 136.354293003655 1.78648319991646 0.44089017798167 1.72353129079679e-06 1.50707588650726e-05 LST1
18508 ENSG00000204475 14.6952879569587 2.27219594690303 0.518763539838293 3.30885218083999e-07 3.50263421984772e-06 NCR3
18510 ENSG00000204472 265.77451155823 2.3784243143721 0.400474477176761 1.09815831514538e-10 2.87816762414329e-09 AIF1
18533 ENSG00000213722 790.79225353883 1.8706007006384 0.293960623406679 8.52897584723739e-12 2.95452291265899e-10 DDAH2
18555 ENSG00000166278 253.866052769885 3.0597318836176 0.377248196382605 7.84774638396027e-18 1.36309317961402e-15 C2
18570 ENSG00000224389 71.7938193073159 2.95544891982747 0.402833635904527 4.0943767060242e-15 3.32006447040427e-13 C4B
18591 ENSG00000213654 216.822361966446 1.89611016446559 0.333610397358918 5.36090128858048e-10 1.17348170339293e-08 GPSM3
18593 ENSG00000225914 6.94250956895158 1.80708001238072 0.516250280040038 1.4661067513616e-05 9.90474052461873e-05 TSBP1-AS1
18598 ENSG00000204287 8658.6591997034 3.25111152386482 0.32998048842697 7.28738475977756e-25 8.99754302014467e-22 HLA-DRA
18599 ENSG00000196301 3.25050532399553 2.87520461752492 1.02232528900078 3.33226543274608e-05 0.000203909359001102 HLA-DRB9
18603 ENSG00000196126 4444.91093192984 2.66493731107298 0.290878914200698 1.8286925079218e-21 8.38741248086509e-19 HLA-DRB1
18604 ENSG00000196735 1448.65952457151 3.47087920073362 0.375348260454066 1.8027968607014e-22 1.01767882786594e-19 HLA-DQA1
18605 ENSG00000179344 1315.17386741878 2.31458587178571 0.397270308299256 2.22923144241198e-10 5.41247806125403e-09 HLA-DQB1
18610 ENSG00000237541 153.205454656161 1.74008155078041 0.942238828764978 0.00179154762238991 0.00647091041068456 HLA-DQA2
18612 ENSG00000232629 94.0607342293311 4.1661543501349 0.659893826041963 1.26734982153858e-12 5.47890819756161e-11 HLA-DQB2
